Timestamp,Calbration Flag,ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,GYR_X,GYR_Y,GYR_Z,YAW,PITCH,ROLL,QUAT_0,QUAT_1,QUAT_2,QUAT_3,GRA_X,GRA_Y,GRA_Z,LIN_X,LIN_Y,LIN_Z,LDR1,LDR2,LDR3,LDR4,LDR5,LDR6,US_1,US_2,US_3,US_4,US_5
1645529,1,-3290,-5950,-3150,-46,-44,1183,-217,-108,55,90.677917,-0.903679,-4.830288,-0.024015,-0.035510,0.710390,0.702501,0.015772,-0.084194,0.996325,-0.030228,-0.040194,-0.186675,63,76,26,54,150,19,93,68,68,69,167
1645536,1,3640,-6160,-7420,10,-78,895,-231,-121,48,90.707390,-0.872868,-4.816304,-0.024112,-0.035241,0.710585,0.702315,0.015234,-0.083952,0.996354,0.025234,-0.005952,0.101353,64,79,26,57,154,19,91,65,65,67,50
1645543,1,-770,-2170,-8680,-65,-77,1011,-223,-106,36,90.727600,-0.859995,-4.907248,-0.024743,-0.035731,0.710684,0.702168,0.015009,-0.085533,0.996222,-0.049991,-0.008533,-0.014778,65,79,27,56,154,19,91,65,65,67,50
1645557,1,-3850,3150,-6370,-89,-40,1176,-232,-109,57,90.893082,-0.840258,-4.912085,-0.024843,-0.035676,0.711702,0.701135,0.014665,-0.085618,0.996220,-0.074335,-0.045618,-0.17978,64,79,27,57,155,19,91,65,65,67,50
1645564,1,3570,-2380,-8890,-32,-65,935,-222,-112,39,90.959129,-0.755325,-4.884142,-0.025180,-0.034997,0.712140,0.700712,0.013183,-0.085134,0.996282,-0.018817,-0.020134,0.061282,65,80,27,57,154,19,91,65,65,67,50
1645571,1,350,-3640,-9100,-44,-79,993,-226,-111,43,90.995354,-0.787855,-4.960025,-0.025430,-0.035676,0.712329,0.700477,0.013750,-0.086453,0.996161,-0.030250,-0.007453,0.003161,62,74,25,53,147,19,91,65,65,67,50
1645578,1,-2660,-2030,-8820,-43,-78,954,-220,-109,45,91.049416,-0.793081,-4.958876,-0.025374,-0.035712,0.712658,0.700143,0.013841,-0.086432,0.996162,-0.029159,-0.008432,0.042162,64,79,26,57,153,19,91,65,65,67,50
1645585,1,-3150,1470,-9870,8,-118,1156,-223,-105,46,91.136559,-0.797298,-4.962746,-0.025344,-0.035781,0.713188,0.699601,0.013915,-0.086500,0.996155,0.021915,0.031500,-0.159845,65,79,26,56,152,19,91,65,65,67,50
1645593,1,4480,-210,-13300,-55,-39,952,-220,-108,51,91.224907,-0.771609,-4.918092,-0.025204,-0.035366,0.713748,0.699054,0.013467,-0.085724,0.996228,-0.041533,-0.046724,0.044228,61,74,25,53,145,19,91,65,65,67,50
1645601,1,1330,-2870,-10850,-86,-123,954,-231,-115,45,91.265648,-0.773681,-4.985824,-0.025592,-0.035810,0.713975,0.698786,0.013503,-0.086901,0.996125,-0.072497,0.036099,0.042125,64,78,26,57,152,19,91,65,65,67,50
1645609,1,-1680,-140,-6370,-11,-78,974,-216,-106,51,91.324455,-0.812742,-4.975628,-0.025268,-0.035997,0.714325,0.698431,0.014185,-0.086723,0.996131,0.003185,-0.008723,0.022131,64,78,26,55,150,19,91,65,65,67,50
1645617,1,-3010,-2730,-6580,-95,-71,1192,-223,-108,49,91.400314,-0.772571,-4.981382,-0.025530,-0.035805,0.714798,0.697947,0.013483,-0.086824,0.996132,-0.081517,-0.015824,-0.195868,61,74,25,53,145,19,91,65,65,67,50
1645625,1,-560,-13020,-6860,-28,-50,901,-228,-106,43,91.425171,-0.683084,-4.977879,-0.026059,-0.035245,0.714977,0.697772,0.011922,-0.086765,0.996158,-0.016078,-0.036765,0.095158,64,80,27,57,153,20,90,62,63,64,49
1645633,1,3640,1820,-6580,24,-128,994,-232,-109,49,91.466309,-0.818724,-4.970725,-0.025156,-0.036034,0.715189,0.697549,0.014289,-0.086638,0.996137,0.038289,0.041362,0.002137,63,76,26,55,147,19,90,62,63,64,49
1645640,1,-770,140,-12320,-2,-100,962,-220,-106,49,91.546913,-0.681757,-5.025456,-0.026319,-0.035561,0.715704,0.697001,0.011899,-0.087592,0.996086,0.009899,0.012408,0.034085,61,74,25,53,144,19,90,62,63,64,49
1645647,1,-1400,770,-13510,-105,3,1200,-231,-108,51,91.575333,-0.692490,-5.012641,-0.026166,-0.035553,0.715878,0.696829,0.012086,-0.087369,0.996103,-0.092914,-0.090369,-0.203897,65,80,27,58,153,19,90,62,63,64,49
1645654,1,-420,-12880,-8330,-54,-52,898,-219,-94,37,91.602638,-0.571415,-5.015169,-0.026929,-0.034839,0.716079,0.696629,0.009973,-0.087415,0.996122,-0.044027,-0.035415,0.098122,63,77,26,55,147,19,90,62,63,64,49
1645661,1,3780,1890,-1750,45,-95,994,-220,-109,40,91.669258,-0.728092,-4.993799,-0.025799,-0.035673,0.716443,0.696255,0.012707,-0.087041,0.996124,0.057707,0.007959,0.002124,61,74,25,53,144,19,90,62,63,64,49
1645668,1,-840,-490,-4270,-41,-196,957,-220,-109,43,91.732712,-0.587153,-5.046865,-0.026984,-0.035164,0.716855,0.695812,0.010248,-0.087966,0.996071,-0.030752,0.108034,0.039071,64,79,27,57,152,19,90,62,63,64,49
1645675,1,-2450,700,-9310,-10,-93,1143,-240,-108,43,91.773056,-0.620380,-5.021478,-0.026609,-0.035216,0.717098,0.695574,0.010827,-0.087524,0.996104,0.000827,0.005476,-0.146896,63,76,26,55,146,19,90,62,63,64,49
1645682,1,-1470,-11690,-8400,-124,-54,945,-217,-106,39,91.765457,-0.512240,-5.028540,-0.027332,-0.034602,0.717082,0.695593,0.008940,-0.087648,0.996112,-0.115060,-0.033648,0.051111,61,74,25,54,144,19,90,62,63,64,49
1645689,1,2100,4900,-2450,-16,-159,986,-234,-112,40,91.837799,-0.663661,-5.010187,-0.026250,-0.035423,0.717481,0.695181,0.011583,-0.087327,0.996112,-0.004417,0.071673,0.010112,65,80,27,58,152,19,90,62,63,64,49
1645696,1,-3430,840,-11690,-1,-96,951,-220,-117,49,91.974968,-0.515427,-5.062863,-0.027456,-0.034887,0.718341,0.694273,0.008996,-0.088245,0.996058,0.007996,0.007755,0.045058,62,76,25,54,145,19,90,62,63,64,49
1645851,1,560,-10850,-11060,-16,-69,921,-238,-109,48,92.894081,0.118227,-5.076164,-0.031259,-0.031384,0.724058,0.688315,-0.002063,-0.088480,0.996076,-0.018063,-0.019480,0.075076,64,78,26,56,149,19,90,62,63,64,49
1645858,1,-2660,-10080,-5040,-133,-68,1011,-231,-117,49,92.878021,0.037359,-5.104686,-0.030924,-0.032045,0.723932,0.688432,-0.000652,-0.088976,0.996034,-0.133652,-0.020976,-0.014966,61,73,25,53,141,19,88,59,62,61,48
1645865,1,-1610,-3710,350,29,-43,968,-225,-106,45,92.900467,0.067875,-5.092764,-0.031039,-0.031793,0.724079,0.688285,-0.001185,-0.088768,0.996052,0.027815,-0.045768,0.028052,63,77,26,56,147,19,88,59,62,61,48
1645879,1,700,-840,-13090,-102,-34,1073,-229,-105,48,93.071556,0.110800,-5.118692,-0.031419,-0.031746,0.725109,0.687184,-0.001934,-0.089219,0.996010,-0.103934,-0.055219,-0.07699,61,73,25,53,140,19,88,59,62,61,48
1645886,1,280,-10500,-10640,-78,-31,954,-229,-106,45,93.077515,0.121374,-5.150047,-0.031672,-0.031882,0.725139,0.687134,-0.002118,-0.089764,0.995961,-0.080118,-0.058764,0.041961,63,78,26,57,148,19,88,59,62,61,48
1645893,1,1540,7280,-3290,31,-158,1131,-240,-105,49,93.132278,-0.056438,-5.126526,-0.030390,-0.032814,0.725427,0.686845,0.000985,-0.089355,0.995999,0.031985,0.068645,-0.135001,64,78,26,56,146,19,88,59,62,61,48
1645900,1,3850,-6440,-12390,-64,-75,984,-235,-109,46,93.289139,0.186378,-5.092509,-0.031681,-0.031187,0.726440,0.685791,-0.003253,-0.088764,0.996047,-0.067253,-0.013764,0.012047,60,73,25,53,140,19,88,59,62,61,48
1645914,1,-980,-2170,-4060,-58,-100,983,-250,-109,43,93.331230,0.114358,-5.090612,-0.031201,-0.031617,0.726673,0.685545,-0.001996,-0.088731,0.996054,-0.059996,0.011269,0.013054,62,76,25,55,144,19,88,59,62,61,48
1645921,1,2310,10640,-5530,71,-139,944,-217,-109,45,93.435600,0.091259,-5.051219,-0.030790,-0.031534,0.727302,0.684900,-0.001593,-0.088046,0.996115,0.069407,0.050954,0.052115,64,79,27,57,150,20,88,59,62,61,48
1645928,1,1890,8190,-11480,-103,-41,1164,-235,-112,48,93.555069,0.159132,-5.059484,-0.031238,-0.031213,0.728031,0.684120,-0.002777,-0.088190,0.996100,-0.105777,-0.047190,-0.1679,61,74,25,53,141,19,88,59,62,61,48
1645935,1,770,-9030,-12110,-41,-73,927,-223,-106,39,93.576225,0.211590,-5.052372,-0.031523,-0.030861,0.728173,0.683972,-0.003693,-0.088066,0.996108,-0.044693,-0.015066,0.069108,62,76,26,55,144,19,88,59,62,61,48
1645942,1,-1750,-3010,-6300,-49,-100,976,-237,-108,34,93.621956,0.062101,-5.065605,-0.030640,-0.031849,0.728404,0.683721,-0.001084,-0.088296,0.996094,-0.050084,0.011704,0.020094,64,79,27,57,148,20,88,59,62,61,48
1645949,1,3430,8330,-5320,9,-86,1192,-235,-115,48,93.701248,0.020063,-4.989138,-0.029894,-0.031635,0.728887,0.683249,-0.000350,-0.086967,0.996211,0.008650,-0.000967,-0.195789,61,73,25,53,139,19,88,56,59,60,45
1645956,1,5880,-5250,-8050,-27,-120,943,-243,-106,40,93.749298,0.169913,-4.984719,-0.030808,-0.030726,0.729213,0.682902,-0.002966,-0.086890,0.996214,-0.029966,0.033110,0.053214,63,77,26,56,146,19,88,56,59,60,45
1645963,1,2030,-8260,-6440,16,-42,948,-231,-108,48,93.759865,0.100750,-4.993879,-0.030420,-0.031199,0.729256,0.682852,-0.001758,-0.087049,0.996202,0.014242,-0.045049,0.048202,64,78,26,55,145,19,88,56,59,60,45
1645970,1,-910,-3850,-2660,-84,-124,964,-232,-105,36,93.809196,0.115821,-4.950661,-0.030245,-0.030848,0.729565,0.682545,-0.002021,-0.086298,0.996267,-0.086021,0.037702,0.032267,60,73,24,52,139,19,88,56,59,60,45
1645984,1,770,15470,-14000,-16,-109,996,-231,-106,49,93.969406,0.020491,-4.931257,-0.029479,-0.031333,0.730500,0.681556,-0.000358,-0.085960,0.996298,-0.016358,0.023040,0.000298,64,78,26,56,145,19,88,56,59,60,45
1645991,1,-350,9660,-16310,-188,-29,1160,-238,-102,46,94.055069,0.032821,-4.930062,-0.029527,-0.031274,0.731013,0.681007,-0.000573,-0.085940,0.996300,-0.188573,-0.056940,-0.1637,60,73,24,52,138,19,88,56,59,60,45
1645998,1,-700,-6580,-10640,-13,-37,932,-234,-108,39,94.113754,0.032150,-4.930055,-0.029506,-0.031293,0.731361,0.680633,-0.000561,-0.085940,0.996300,-0.013561,-0.048940,0.0643,63,78,26,57,146,19,88,56,59,60,45
1646005,1,700,4340,-5180,27,-69,959,-237,-102,42,94.231606,-0.169483,-4.912059,-0.028079,-0.032405,0.732014,0.679939,0.002958,-0.085626,0.996323,0.029958,-0.016626,0.037323,63,77,26,55,143,20,88,56,59,60,45
1646012,1,5320,3220,-9310,17,-51,1143,-234,-102,40,94.356796,-0.093045,-4.861762,-0.028235,-0.031661,0.732790,0.679131,0.001624,-0.084752,0.996401,0.018624,-0.033752,-0.146599,60,73,24,52,138,19,88,56,59,60,45
1646019,1,2940,-9170,-8400,-53,-71,982,-244,-106,43,94.382721,-0.017896,-4.864221,-0.028723,-0.031238,0.732962,0.678945,0.000312,-0.084795,0.996399,-0.052688,-0.013795,0.014399,63,78,26,56,145,19,88,56,59,60,45
1646026,1,140,-5040,-1050,-77,-132,971,-228,-105,42,94.377396,-0.109459,-4.841919,-0.028006,-0.031636,0.732913,0.679009,0.001910,-0.084407,0.996430,-0.075090,0.047593,0.02543,63,76,25,55,142,19,88,56,59,60,45
1646033,1,-3570,-5950,-770,-13,-144,988,-241,-99,33,94.452980,-0.002629,-4.844269,-0.028683,-0.031037,0.733387,0.678496,0.000046,-0.084448,0.996428,-0.012954,0.059552,0.008428,60,73,24,53,131,18,87,53,56,69,45
1646040,1,-2450,1890,-5530,-32,-107,1131,-229,-102,48,94.485672,-0.051385,-4.824211,-0.028243,-0.031206,0.733574,0.678305,0.000897,-0.084099,0.996457,-0.031103,0.022901,-0.134543,63,78,26,57,145,19,87,53,56,69,45
1646047,1,5740,700,-10780,-75,-10,960,-228,-99,42,94.542564,0.015259,-4.745642,-0.028190,-0.030322,0.733949,0.677942,-0.000266,-0.082732,0.996572,-0.075266,-0.072732,0.036572,62,76,25,55,142,19,87,53,56,69,45
1646054,1,1050,-6090,-9310,-64,-78,952,-255,-108,36,94.549919,0.047263,-4.814536,-0.028801,-0.030576,0.733982,0.677869,-0.000825,-0.083931,0.996471,-0.064825,-0.005931,0.044471,60,73,25,53,138,19,87,53,56,69,45
1646061,1,-1820,-3010,-5740,-21,-114,974,-246,-111,39,94.594841,-0.007401,-4.787967,-0.028281,-0.030740,0.734241,0.677603,0.000129,-0.083469,0.996511,-0.020871,0.030531,0.02251,63,78,26,57,146,20,87,53,56,69,45
1646068,1,-5040,-2240,-6440,42,-114,1027,-240,-108,37,94.662964,0.034312,-4.812645,-0.028676,-0.030669,0.734647,0.677149,-0.000599,-0.083898,0.996474,0.041401,0.030102,-0.030526,62,75,25,54,141,19,87,53,56,69,45
1646075,1,2590,3990,-10780,-63,-31,1085,-235,-99,34,94.770844,0.014324,-4.751318,-0.028157,-0.030420,0.735296,0.676477,-0.000250,-0.082831,0.996564,-0.063250,-0.051831,-0.088436,60,73,24,53,138,19,87,53,56,69,45
1646082,1,3080,-4690,-10430,-60,-47,956,-241,-105,39,94.810524,0.126564,-4.784969,-0.029065,-0.029984,0.735548,0.676184,-0.002209,-0.083416,0.996512,-0.062209,-0.036416,0.040512,64,79,26,57,146,20,87,53,56,69,45
1646089,1,-770,-2590,-4130,26,-140,1014,-231,-103,42,94.846519,0.049764,-4.766352,-0.028453,-0.030326,0.735747,0.675979,-0.000869,-0.083093,0.996542,0.025131,0.056907,-0.017459,61,74,25,54,140,19,87,53,56,69,45
1646096,1,3150,9590,-7700,-128,-105,1178,-244,-112,37,94.984474,-0.022193,-4.684324,-0.027471,-0.030257,0.736565,0.675131,0.000387,-0.081666,0.996660,-0.127613,0.023334,-0.18134,62,76,25,55,143,19,87,53,56,69,45
1646103,1,2520,-8260,-8680,-58,-52,913,-238,-108,36,94.974899,0.180366,-4.714937,-0.028956,-0.029258,0.736548,0.675131,-0.003148,-0.082198,0.996611,-0.061148,-0.030198,0.083611,63,76,25,55,142,19,87,53,56,69,45
1646110,1,-350,-3080,-1190,1,-104,999,-246,-96,42,94.957596,0.013431,-4.716204,-0.027895,-0.030246,0.736406,0.675287,-0.000234,-0.082220,0.996614,0.000766,0.021780,-0.002386,61,74,25,54,140,19,87,53,56,69,45
1646124,1,840,5530,-4830,-55,-69,1164,-240,-109,31,95.035255,0.015042,-4.688716,-0.027723,-0.030079,0.736871,0.674794,-0.000263,-0.081742,0.996653,-0.055263,-0.012742,-0.167347,60,73,24,53,137,19,87,51,54,66,43
1646131,1,3290,-4760,-8260,-113,-33,920,-243,-106,33,95.016823,0.134254,-4.714239,-0.028644,-0.029536,0.736785,0.674874,-0.002343,-0.082186,0.996614,-0.115343,-0.049186,0.076614,62,77,26,56,144,20,87,51,54,66,43
1646138,1,-1050,-5600,-3500,-55,-72,986,-235,-99,45,95.001663,0.072630,-4.740949,-0.028409,-0.030067,0.736674,0.674982,-0.001268,-0.082651,0.996578,-0.056268,-0.010651,0.010578,62,76,26,55,142,19,87,51,54,66,43
1646145,1,-980,1470,-980,-4,-88,926,-235,-100,31,95.048439,0.043085,-4.695032,-0.027937,-0.029957,0.736954,0.674700,-0.000752,-0.081852,0.996644,-0.004752,0.006148,0.070644,60,73,24,52,137,19,87,51,54,66,43
1646152,1,4620,9730,-6370,-24,-61,1232,-253,-99,39,95.119614,0.000363,-4.642937,-0.027337,-0.029891,0.737377,0.674266,-0.000006,-0.080946,0.996719,-0.024006,-0.019946,-0.235282,63,77,26,56,144,19,87,51,54,66,43
1646159,1,2800,-8190,-7770,-30,-60,923,-234,-108,37,95.110138,0.145369,-4.646012,-0.028290,-0.029055,0.737354,0.674288,-0.002537,-0.080999,0.996711,-0.032537,-0.020999,0.073711,63,77,26,55,143,19,87,51,54,66,43
1646166,1,-210,-4410,-630,-112,-129,922,-234,-106,34,95.106712,0.005662,-4.621713,-0.027249,-0.029720,0.737307,0.674353,-0.000099,-0.080577,0.996749,-0.112099,0.048423,0.074749,60,72,24,53,137,19,87,51,54,66,43
1646173,1,-3360,-5880,630,61,-91,999,-241,-106,34,95.131889,0.086849,-4.629059,-0.027808,-0.029295,0.737473,0.674168,-0.001516,-0.080704,0.996737,0.059484,0.010296,-0.002263,62,77,25,56,143,19,87,51,54,66,43
1646180,1,-1820,4550,-5320,41,-149,923,-231,-102,31,95.174431,0.011295,-4.611388,-0.027207,-0.029636,0.737710,0.673918,-0.000197,-0.080397,0.996763,0.040803,0.068603,0.073763,62,76,25,55,142,19,87,51,54,66,43
1646187,1,3570,10360,-11970,-99,-46,1154,-238,-97,28,95.171852,0.037476,-4.597316,-0.027294,-0.029391,0.737704,0.673931,-0.000654,-0.080152,0.996783,-0.099654,-0.034152,-0.157218,60,72,24,52,137,19,87,51,54,66,43
1646194,1,-140,-8750,-10290,-101,-27,950,-238,-108,37,95.163887,0.165736,-4.656013,-0.028467,-0.029013,0.737672,0.673934,-0.002893,-0.081173,0.996696,-0.103893,-0.054173,0.046696,63,77,26,56,144,20,87,51,54,66,43
1646208,1,-2380,-2660,1820,-15,-70,1184,-229,-100,30,95.248146,0.066417,-4.589618,-0.027415,-0.029190,0.738162,0.673434,-0.001159,-0.080018,0.996793,-0.016159,-0.010018,-0.187207,63,78,26,56,144,20,0,48,51,63,41
1646215,1,5740,-3080,-4340,-25,-139,966,-241,-105,40,95.297546,0.080194,-4.530488,-0.027144,-0.028740,0.738470,0.673127,-0.001400,-0.078989,0.996875,-0.026400,0.060011,0.030875,60,73,24,53,137,19,0,48,51,63,41
1646222,1,2730,-3570,-6440,8,-46,980,-228,-106,48,95.268219,0.079991,-4.548655,-0.027257,-0.028851,0.738293,0.673311,-0.001396,-0.079306,0.996849,0.006604,-0.033306,0.016849,62,76,25,55,142,19,0,48,51,63,41
1646229,1,-1820,-4060,-3360,-75,-142,942,-222,-105,25,95.267044,0.108424,-4.530456,-0.027334,-0.028566,0.738297,0.673316,-0.001892,-0.078989,0.996874,-0.076892,0.063011,0.054874,63,78,26,56,143,20,0,48,51,63,41
1646243,1,5740,3220,-7840,-73,-29,1016,-228,-111,34,95.322632,0.050913,-4.417589,-0.026286,-0.028190,0.738639,0.672999,-0.000889,-0.077025,0.997029,-0.073889,-0.048025,-0.018971,61,75,25,54,139,19,0,48,51,63,41
1646250,1,1470,-6230,-6230,-87,-67,992,-223,-105,36,95.301239,0.070945,-4.441216,-0.026559,-0.028219,0.738512,0.673126,-0.001238,-0.077436,0.996997,-0.088238,-0.010436,0.004996,60,74,25,54,140,19,0,48,51,63,41
1646257,1,-1820,-3640,840,-36,-73,968,-229,-109,25,95.279846,-0.022130,-4.409122,-0.025776,-0.028555,0.738373,0.673294,0.000386,-0.076878,0.997041,-0.035614,-0.003878,0.02904,63,79,26,57,145,20,0,48,51,63,41
1646264,1,-1190,2940,0,121,-103,968,-244,-108,37,95.344780,-0.077181,-4.390312,-0.025295,-0.028771,0.738747,0.672894,0.001347,-0.076550,0.997065,0.122347,0.026450,0.029065,61,74,25,53,138,19,0,48,51,63,41
1646271,1,1820,13020,-6720,-145,-42,1218,-223,-105,39,95.377213,-0.159024,-4.381654,-0.024708,-0.029203,0.738920,0.672706,0.002775,-0.076399,0.997073,-0.142225,-0.034399,-0.220927,60,73,24,54,138,19,0,48,51,63,41
1646425,1,-2170,-3430,-3920,-70,-92,964,-216,-94,34,95.856842,-0.193286,-4.209750,-0.023359,-0.028393,0.741765,0.669651,0.003373,-0.073408,0.997296,-0.066627,0.018593,0.033296,60,73,24,53,136,19,0,48,51,63,41
1646432,1,-3360,420,-700,-62,-62,1200,-235,-99,33,95.914917,-0.156535,-4.185886,-0.023443,-0.028036,0.742118,0.669272,0.002732,-0.072992,0.997329,-0.059268,-0.010992,-0.202671,62,76,25,56,142,20,0,48,51,63,41
1646439,1,5110,-4270,-5110,23,-96,941,-220,-109,40,95.961464,-0.094631,-4.126255,-0.023485,-0.027298,0.742418,0.668968,0.001652,-0.071954,0.997407,0.024652,0.024046,0.056407,62,77,25,55,142,20,0,46,51,61,40
1646446,1,1820,-5250,-7700,-39,-65,930,-225,-103,33,95.961670,-0.106703,-4.196127,-0.023815,-0.027821,0.742400,0.668955,0.001862,-0.073171,0.997318,-0.037138,-0.008171,0.067318,60,73,24,53,136,19,0,46,51,61,40
1646453,1,-910,-3360,-6650,-97,-151,909,-222,-108,36,95.954651,-0.110078,-4.177634,-0.023686,-0.027720,0.742363,0.669006,0.001921,-0.072849,0.997341,-0.095079,0.078151,0.088341,61,76,25,56,142,20,0,46,51,61,40
1646460,1,-1680,-4830,-4830,-58,-120,1064,-228,-99,31,95.967712,-0.069846,-4.158914,-0.023835,-0.027366,0.742452,0.668916,0.001219,-0.072523,0.997366,-0.056781,0.047477,-0.066634,62,76,25,55,141,20,0,46,51,61,40
1646467,1,9730,-4480,-1400,-217,12,1140,-225,-100,37,95.965752,-0.059542,-4.058421,-0.023315,-0.026655,0.742467,0.668947,0.001039,-0.070774,0.997492,-0.215961,-0.082774,-0.142508,59,72,24,53,136,19,0,46,51,61,40
1646474,1,-8750,-14770,-7980,249,-68,819,-228,-108,37,96.033501,0.070142,-4.247160,-0.025241,-0.027135,0.742845,0.668437,-0.001224,-0.074059,0.997253,0.247776,-0.006059,0.178253,62,77,26,56,143,20,0,46,51,61,40
1646481,1,840,-70,-7700,-158,-190,914,-223,-102,33,96.011108,-0.061830,-4.047523,-0.023226,-0.026606,0.742733,0.668655,0.001079,-0.070584,0.997505,-0.156921,0.119416,0.083505,61,75,25,55,140,20,0,46,51,61,40
1646488,1,-4200,-2030,-12530,-43,-96,961,-225,-106,39,96.081741,0.082574,-4.184724,-0.024946,-0.026669,0.743144,0.668135,-0.001441,-0.072972,0.997333,-0.044441,0.023028,0.036333,59,72,24,52,136,19,0,46,51,61,40
1646495,1,-1330,2450,-10710,-36,-36,1263,-225,-102,33,96.093391,0.000374,-4.130922,-0.024097,-0.026801,0.743207,0.668090,-0.000007,-0.072036,0.997402,-0.036007,-0.036036,-0.265598,62,77,26,57,143,20,0,46,51,61,40
1646502,1,3990,-3500,-10430,-58,-104,847,-208,-103,39,96.160599,0.051914,-4.119535,-0.024349,-0.026441,0.743612,0.667645,-0.000906,-0.071837,0.997416,-0.058906,0.032163,0.150416,61,75,25,54,138,20,0,46,51,61,40
1646509,1,-2590,2030,-6720,-3,-116,1013,-235,-114,33,96.189445,-0.061633,-4.181746,-0.023968,-0.027513,0.743741,0.667471,0.001076,-0.072920,0.997337,-0.001924,0.043080,-0.015663,60,73,24,54,138,19,0,46,51,61,40
1646516,1,280,-6020,-7840,20,-38,1033,-225,-106,46,96.217552,0.001735,-4.108926,-0.023949,-0.026677,0.743936,0.667289,-0.000030,-0.071653,0.997430,0.019970,-0.033653,-0.03557,62,78,26,57,144,20,0,46,51,61,40
1646523,1,5040,840,-7770,-68,-75,1000,-228,-97,39,96.256973,-0.103301,-4.090907,-0.023152,-0.027179,0.744147,0.667061,0.001803,-0.071339,0.997450,-0.066197,0.003661,-0.00255,61,74,25,54,138,25,88,43,65,58,40
1646530,1,770,-1050,-6720,-3,-73,980,-222,-105,31,96.266930,-0.050279,-4.140823,-0.023785,-0.027197,0.744205,0.666974,0.000878,-0.072208,0.997389,-0.002122,0.000792,0.017389,59,72,24,53,136,19,88,43,65,58,40
1646537,1,-2100,560,-5040,-50,-114,1026,-240,-106,37,96.327370,-0.130390,-4.123944,-0.023152,-0.027566,0.744543,0.666603,0.002276,-0.071914,0.997408,-0.047724,0.042086,-0.028592,62,78,26,57,144,20,88,43,65,58,40
1646544,1,-1400,-9170,-3500,-24,20,1059,-217,-108,30,96.317871,-0.062582,-4.095598,-0.023430,-0.026985,0.744509,0.666655,0.001092,-0.071421,0.997446,-0.022908,-0.091421,-0.061554,60,74,25,54,138,19,88,43,65,58,40
1646552,1,910,-8890,630,-34,-101,992,-229,-106,43,96.304718,-0.092766,-4.096396,-0.023241,-0.027163,0.744426,0.666747,0.001619,-0.071435,0.997444,-0.032381,0.029565,0.005444,59,73,24,53,137,19,88,43,65,58,40
1646560,1,3290,2590,-2170,-6,-152,1003,-219,-106,39,96.337807,-0.132694,-4.088339,-0.022927,-0.027350,0.744612,0.666543,0.002316,-0.071294,0.997453,-0.003684,0.080706,-0.005547,63,78,26,57,144,20,88,43,65,58,40
1646567,1,-1260,280,-11060,-3,-65,962,-232,-100,40,96.399284,-0.060036,-4.137744,-0.023672,-0.027261,0.744973,0.666117,0.001048,-0.072154,0.997393,-0.001952,-0.007154,0.035393,60,74,25,54,138,20,88,43,65,58,40
1646581,1,1400,-10150,-6300,-26,-63,927,-228,-108,37,96.411186,-0.047556,-4.178368,-0.023987,-0.027455,0.745035,0.666028,0.000830,-0.072862,0.997342,-0.025170,-0.009862,0.070342,62,78,26,57,144,20,88,43,65,58,40
1646588,1,4200,5250,-2380,14,-111,1017,-207,-103,34,96.473381,-0.207179,-4.162638,-0.022842,-0.028293,0.745366,0.665663,0.003616,-0.072587,0.997356,0.017616,0.038413,-0.019645,60,74,24,53,137,19,88,43,65,58,40
1646595,1,-1610,-630,-7910,5,-158,955,-228,-106,34,96.529800,-0.073347,-4.207109,-0.023957,-0.027817,0.745712,0.665256,0.001280,-0.073362,0.997305,0.006280,0.084638,0.042305,60,74,25,55,139,20,88,43,65,58,40
1646602,1,-2310,3010,-12670,18,-32,1180,-222,-100,40,96.566185,-0.172953,-4.182257,-0.023156,-0.028241,0.745907,0.665048,0.003019,-0.072929,0.997333,0.021019,-0.040929,-0.182667,62,78,26,57,144,20,88,43,65,58,40
1646609,1,-1260,-11130,-11620,-171,-74,873,-223,-103,31,96.590439,-0.041035,-4.194050,-0.024077,-0.027557,0.746074,0.664857,0.000716,-0.073135,0.997322,-0.170284,0.000865,0.124322,60,73,24,53,136,20,85,41,61,54,38
1646616,1,3850,1680,-4620,44,-39,1076,-214,-106,33,96.606483,-0.232698,-4.161154,-0.022634,-0.028458,0.746133,0.664803,0.004061,-0.072561,0.997356,0.048061,-0.033561,-0.078644,60,75,25,55,139,20,85,41,61,54,38
1646623,1,1190,4550,-4900,-7,-142,905,-219,-103,48,96.665131,-0.185179,-4.183870,-0.023061,-0.028342,0.746478,0.664406,0.003232,-0.072957,0.997330,-0.003768,0.069043,0.09233,62,78,26,57,143,20,85,41,61,54,38
1646630,1,-2870,2870,-11690,-42,-179,1065,-210,-100,33,96.698303,-0.237459,-4.175544,-0.022664,-0.028597,0.746661,0.664203,0.004144,-0.072812,0.997337,-0.037856,0.106188,-0.067663,59,73,24,53,136,20,85,41,61,54,38
1646637,1,700,-6160,-12040,-29,40,1092,-223,-105,39,96.682831,-0.231223,-4.139722,-0.022501,-0.028325,0.746581,0.664310,0.004036,-0.072188,0.997383,-0.024964,-0.112188,-0.094617,60,75,25,66,136,19,85,41,61,54,38
1646644,1,-3640,-15190,-2870,-96,-102,933,-223,-99,39,96.668488,-0.191519,-4.215273,-0.023201,-0.028584,0.746488,0.664379,0.003343,-0.073504,0.997289,-0.092657,0.028496,0.064289,62,78,26,56,142,20,85,41,61,54,38
